index,status,param_train_end,param_num_boost_round,param_learning_rate,param_num_leaves,param_feature_fraction,param_bagging_fraction,param_min_data_in_leaf,param_lambda_l1,param_lambda_l2,param_early_stopping_rounds,train_ic,train_ir,val_ic,val_ir,n_train_dates,n_val_dates,train_val_gap
316,ok,1800,200,0.07,16,0.6,0.8,50,0.01,0.001,20,0.3396878102707116,1.6556084558974509,0.09119591917178063,0.5664223150093519,1795,157,0.24849189109893097
317,ok,1800,280,0.03,48,0.8,0.7,80,0.0,0.01,20,0.25716615652666974,1.2222385995723481,0.10038992309037412,0.5174490648388803,1795,157,0.15677623343629563
318,ok,1750,280,0.07,31,0.7,0.7,80,0.01,0.01,10,0.24973960005072657,1.1647751136356455,0.0801889231576753,0.4486202557089976,1745,207,0.16955067689305126
319,ok,1700,280,0.05,31,0.7,0.8,50,0.0,0.001,10,0.32504226234356437,1.4763004308358607,0.06406299132752029,0.3147787793278865,1695,257,0.26097927101604407
320,ok,1700,280,0.07,31,0.6,0.7,50,0.01,0.01,30,0.29410779026026257,1.3111289040004097,0.05371029700477761,0.28754698438507276,1695,257,0.24039749325548496
321,ok,1800,280,0.03,48,0.7,0.6,30,0.01,0.001,20,0.34653167521459394,1.7177912041004866,0.10657890012722712,0.5306453212050981,1795,157,0.23995277508736682
322,ok,1800,240,0.07,31,0.6,0.7,80,0.0,0.01,10,0.25831500327797036,1.2227159790014657,0.0874441677395894,0.5138685565067295,1795,157,0.17087083553838095
323,ok,1750,160,0.07,31,0.7,0.7,50,0.001,0.1,30,0.341252036794586,1.7278483144582568,0.07787921902749316,0.47767628417289,1745,207,0.2633728177670928
324,ok,1700,160,0.07,16,0.7,0.7,80,0.01,0.01,30,0.2725183162241273,1.278274880070847,0.07258232848576766,0.4145955124322768,1695,257,0.19993598773835963
325,ok,1800,240,0.07,31,0.6,0.8,50,0.001,0.001,10,0.34601180706988166,1.6715918590638452,0.08463379967732841,0.4965149484456882,1795,157,0.26137800739255324
326,ok,1750,280,0.07,31,0.7,0.7,80,0.001,0.01,30,0.2773343023965794,1.3543348486376008,0.08196411134923713,0.4435423234008441,1745,207,0.19537019104734227
327,ok,1700,280,0.05,16,0.8,0.7,50,0.001,0.01,10,0.27434760884227843,1.1939130898987647,0.06760441031115696,0.3498952968557271,1695,257,0.20674319853112147
328,ok,1750,240,0.05,31,0.7,0.7,80,0.001,0.1,30,0.2570500095494936,1.2160897918964921,0.07976978566344514,0.44735505591001723,1745,207,0.17728022388604844
329,ok,1800,240,0.05,48,0.6,0.7,30,0.0,0.1,20,0.3808586160795205,1.9368782048445208,0.08489215351762451,0.5033102983557833,1795,157,0.29596646256189596
330,ok,1700,240,0.07,48,0.8,0.7,30,0.001,0.01,30,0.3925296757493765,1.9430957537285105,0.07013916827713436,0.39811507853449907,1695,257,0.3223905074722422
331,ok,1800,280,0.07,48,0.8,0.8,30,0.0,0.01,20,0.45454161674937493,2.3979410705541064,0.08198802122341363,0.48207323481180436,1795,157,0.3725535955259613
332,ok,1700,280,0.05,48,0.6,0.7,80,0.0,0.01,20,0.2573867448900412,1.1434556468207298,0.06833474308388213,0.3474409575558419,1695,257,0.18905200180615908
333,ok,1700,240,0.05,48,0.8,0.6,50,0.001,0.1,20,0.2945216853176063,1.3447525891308483,0.07782479702991218,0.4327813541202125,1695,257,0.21669688828769412
334,ok,1800,160,0.03,16,0.6,0.8,30,0.0,0.1,10,0.29190651181166466,1.3126911025590102,0.10505765288314231,0.5341395986290564,1795,157,0.18684885892852235
335,ok,1750,240,0.07,48,0.8,0.7,80,0.01,0.1,10,0.239709007617507,1.108962227755259,0.06977587638669351,0.4070267030965019,1745,207,0.1699331312308135
336,ok,1700,160,0.05,31,0.7,0.7,80,0.0,0.001,20,0.26483497788187516,1.2038308377054954,0.07920817613760063,0.44112091144667603,1695,257,0.18562680174427454
337,ok,1750,240,0.07,31,0.7,0.8,80,0.001,0.01,30,0.3082557618834742,1.4980933419287907,0.08656901022899376,0.5262436001660192,1745,207,0.22168675165448043
338,ok,1800,160,0.03,48,0.6,0.6,80,0.0,0.1,20,0.24216915639704964,1.1226317401302985,0.09705745069006246,0.4947231895098999,1795,157,0.14511170570698717
339,ok,1800,200,0.07,31,0.6,0.7,80,0.01,0.001,20,0.27454790609713864,1.3199510972688864,0.08810945241145694,0.5163920672926529,1795,157,0.18643845368568168
340,ok,1700,240,0.03,31,0.8,0.8,50,0.0,0.01,20,0.3419501000442335,1.565321640716603,0.07544493744579227,0.376860404685727,1695,257,0.2665051625984412
341,ok,1800,280,0.05,48,0.7,0.6,80,0.001,0.1,10,0.23811760331674245,1.1240425610650924,0.09761006728506443,0.5292892132122597,1795,157,0.14050753603167804
342,ok,1750,200,0.03,16,0.6,0.6,30,0.0,0.1,10,0.287275874841797,1.2930627947896918,0.08141916757390505,0.4109814686131943,1745,207,0.20585670726789196
343,ok,1800,280,0.03,16,0.6,0.6,80,0.001,0.001,10,0.21992782697857485,0.9860439910358925,0.0950196148409996,0.48304005461227745,1795,157,0.12490821213757525
344,ok,1700,160,0.05,16,0.6,0.8,80,0.001,0.1,20,0.28703633678465257,1.2906216157794774,0.06975039380127845,0.34157437227549803,1695,257,0.21728594298337411
345,ok,1800,240,0.03,48,0.6,0.7,30,0.0,0.01,30,0.4012345872260158,2.037446432195347,0.10205984065905517,0.5577666558224272,1795,157,0.29917474656696064
346,ok,1800,240,0.05,31,0.7,0.6,50,0.001,0.1,30,0.33792301068685665,1.6837854931422143,0.10425812958482016,0.6077408706827498,1795,157,0.23366488110203648
347,ok,1800,160,0.07,31,0.8,0.8,80,0.0,0.001,30,0.3229875698327171,1.6301953526920294,0.0822415896069264,0.48315440313897196,1795,157,0.2407459802257907
348,ok,1700,240,0.07,31,0.8,0.6,50,0.01,0.01,30,0.2854361911648,1.322707628415802,0.0637145961306443,0.35077275894788146,1695,257,0.22172159503415573
349,ok,1700,160,0.07,31,0.6,0.8,30,0.01,0.01,20,0.3874711802187646,1.8012505390407723,0.06170095410289884,0.3269159084535181,1695,257,0.32577022611586576
350,ok,1700,240,0.07,31,0.6,0.6,80,0.001,0.001,30,0.25014715230778295,1.1262272521561971,0.06458600318830598,0.37750093833472764,1695,257,0.18556114911947696
351,ok,1700,160,0.07,16,0.7,0.6,30,0.001,0.01,20,0.30160569599186743,1.3661207043958725,0.06715123611094093,0.36679942343684363,1695,257,0.2344544598809265
352,ok,1700,200,0.07,16,0.7,0.8,80,0.0,0.1,20,0.29171991516651974,1.3218874754707093,0.07169133882181304,0.39715671228753024,1695,257,0.22002857634470668
353,ok,1700,200,0.07,48,0.7,0.7,80,0.01,0.001,30,0.2725105082368688,1.2782420345190053,0.07258499195698263,0.4146094501534676,1695,257,0.19992551627988614
354,ok,1700,160,0.07,48,0.6,0.6,50,0.0,0.001,20,0.3172260366739425,1.49809441689798,0.07522177230090177,0.42792674638100936,1695,257,0.24200426437304073
355,ok,1750,160,0.03,16,0.8,0.8,80,0.01,0.001,30,0.2752213043337507,1.2408225594503197,0.08399365204980744,0.44082105233861363,1745,207,0.19122765228394326
356,ok,1800,280,0.07,16,0.6,0.8,50,0.001,0.001,30,0.33090935002200883,1.607368753205913,0.09204169967913252,0.554238756552603,1795,157,0.23886765034287633
357,ok,1700,280,0.05,16,0.6,0.6,50,0.001,0.001,10,0.2698349218911505,1.1716843752430346,0.07052657155163888,0.3437014446383027,1695,257,0.1993083503395116
358,ok,1750,160,0.03,48,0.6,0.6,30,0.0,0.1,10,0.32674096920750395,1.5079316712452482,0.08361472122572548,0.40684154339927364,1745,207,0.24312624798177845
359,ok,1800,280,0.03,31,0.8,0.6,30,0.0,0.001,10,0.32772725614513204,1.547848754927224,0.09731336636442255,0.4887411827063828,1795,157,0.23041388978070948
360,ok,1700,240,0.03,31,0.6,0.8,50,0.01,0.1,30,0.3357853635513621,1.5270952508612419,0.07379883750237337,0.3592211616318159,1695,257,0.26198652604898875
361,ok,1800,160,0.05,31,0.7,0.6,80,0.0,0.1,20,0.26426419706506654,1.2625909325821556,0.1003052283927598,0.5554291919659576,1795,157,0.16395896867230675
362,ok,1750,160,0.05,16,0.6,0.6,50,0.0,0.001,30,0.30803367855139685,1.4796497474634056,0.08098754378713495,0.45477424877107403,1745,207,0.2270461347642619
363,ok,1750,280,0.03,48,0.7,0.6,30,0.0,0.1,20,0.33996852848545117,1.5986579838115011,0.08807080903925928,0.4531416622296587,1745,207,0.2518977194461919
364,ok,1700,160,0.03,16,0.8,0.8,30,0.01,0.001,20,0.30725453181087253,1.317117414408892,0.0793909720498939,0.38536772411920395,1695,257,0.22786355976097863
365,ok,1800,240,0.03,31,0.8,0.6,80,0.01,0.1,20,0.2617899852336097,1.2252065939870644,0.10513623902361027,0.5336597630151758,1795,157,0.15665374620999942
366,ok,1750,200,0.03,31,0.7,0.6,80,0.01,0.1,10,0.20521313289185233,0.9007593749071668,0.07987515436098078,0.37116870622502013,1745,207,0.12533797853087156
367,ok,1700,280,0.03,31,0.7,0.7,80,0.0,0.1,30,0.25412151737517746,1.1034071745457998,0.0801476114880298,0.40174775324885104,1695,257,0.17397390588714767
368,ok,1700,280,0.07,31,0.6,0.7,80,0.01,0.001,20,0.2612973737131546,1.1959490646610076,0.0702965533355414,0.3802298113743517,1695,257,0.19100082037761318
369,ok,1800,200,0.07,16,0.8,0.6,30,0.0,0.001,20,0.3337681959755902,1.6909081949088054,0.09569577960026587,0.6072676555929313,1795,157,0.23807241637532434
370,ok,1800,240,0.03,48,0.6,0.6,30,0.01,0.01,10,0.3351058108600776,1.6279492086236422,0.10240526787745333,0.5232239842147284,1795,157,0.2327005429826243
371,ok,1750,280,0.07,16,0.7,0.6,50,0.01,0.001,20,0.30977603361464123,1.5270013928237642,0.07163737404476866,0.4412494708040934,1745,207,0.23813865956987257
372,ok,1750,200,0.05,48,0.7,0.8,30,0.01,0.001,30,0.43247771779135963,2.2130650466477517,0.08822885338589767,0.5066739180193449,1745,207,0.344248864405462
373,ok,1700,240,0.05,48,0.6,0.7,30,0.0,0.001,10,0.35662177337902445,1.6148606866132929,0.04996741804549064,0.2683182618938901,1695,257,0.3066543553335338
374,ok,1800,280,0.07,48,0.8,0.6,80,0.001,0.1,30,0.28595161567232785,1.4142589775413819,0.09136489726940712,0.5077279403198038,1795,157,0.19458671840292074
375,ok,1750,160,0.07,31,0.8,0.7,80,0.001,0.01,30,0.27422167869661546,1.3311569210941385,0.07099041698713238,0.43775625236701066,1745,207,0.20323126170948308
376,ok,1800,160,0.03,16,0.8,0.8,50,0.0,0.01,30,0.32979030983092666,1.6303577003208711,0.09633634347322305,0.5143602977200515,1795,157,0.2334539663577036
377,ok,1800,240,0.07,48,0.8,0.6,50,0.01,0.01,10,0.3050007997522264,1.4584494939755672,0.08873730900191608,0.4647362377088458,1795,157,0.21626349075031032
378,ok,1750,280,0.05,16,0.7,0.8,50,0.001,0.001,20,0.33351479002719137,1.6054282967529274,0.08345202275380122,0.4565210390169216,1745,207,0.25006276727339016
379,ok,1800,240,0.05,31,0.6,0.7,30,0.001,0.1,10,0.36581739533875784,1.7901377462469807,0.08088367274239179,0.46191831115838616,1795,157,0.28493372259636607
380,ok,1700,280,0.05,16,0.6,0.8,80,0.0,0.001,20,0.2899762440813346,1.3022951596725274,0.06909704458554612,0.34548064653773985,1695,257,0.2208791994957885
381,ok,1750,280,0.05,16,0.7,0.8,30,0.01,0.001,10,0.3227772136254062,1.463664391205936,0.08548103277705098,0.45949926257568025,1745,207,0.2372961808483552
382,ok,1800,200,0.03,16,0.6,0.8,80,0.0,0.001,30,0.30768034918249026,1.4664019828125432,0.09972539104525396,0.5278256518850071,1795,157,0.2079549581372363
383,ok,1700,160,0.07,31,0.6,0.6,50,0.0,0.1,20,0.31950942454916526,1.502941851769834,0.07538451327232208,0.4463042366736969,1695,257,0.24412491127684316
384,ok,1800,200,0.07,31,0.6,0.6,50,0.001,0.01,20,0.3178996434284442,1.5466522159548683,0.10004376993394457,0.5468302210762394,1795,157,0.2178558734944996
385,ok,1750,200,0.05,48,0.6,0.6,50,0.0,0.001,20,0.30260779312177477,1.4435951414268677,0.08140987730714397,0.4525542308714165,1745,207,0.2211979158146308
386,ok,1800,160,0.07,16,0.6,0.7,50,0.01,0.01,20,0.3118253158204982,1.5126449078593907,0.08566014268042793,0.467897463834315,1795,157,0.22616517314007029
387,ok,1800,240,0.05,16,0.6,0.6,80,0.0,0.1,30,0.27367107194642076,1.3276357037976885,0.09983485516446365,0.5411116220316946,1795,157,0.1738362167819571
388,ok,1800,240,0.03,31,0.8,0.8,30,0.0,0.01,20,0.41887840501847684,2.1220969537393017,0.0950024899490187,0.5197317602948403,1795,157,0.3238759150694581
389,ok,1700,240,0.05,16,0.8,0.8,30,0.01,0.001,10,0.3134701266322394,1.383356820781018,0.0700187811577718,0.37398226795709005,1695,257,0.2434513454744676
390,ok,1750,160,0.07,31,0.6,0.8,30,0.0,0.01,20,0.4022182821719312,1.9864376830925914,0.06751680264962762,0.41019259518856843,1745,207,0.33470147952230356
391,ok,1700,240,0.07,48,0.6,0.6,80,0.001,0.01,10,0.2263838516108411,0.9870417514833885,0.06230558725970135,0.334457306980032,1695,257,0.16407826435113976
392,ok,1750,240,0.05,16,0.8,0.8,30,0.001,0.1,30,0.3368387540836306,1.5999365057264296,0.08543612472761497,0.5197842050318014,1745,207,0.25140262935601565
393,ok,1700,200,0.05,48,0.8,0.7,80,0.01,0.1,10,0.22498435753113116,0.9567064043093632,0.073355041456886,0.3804979845334933,1695,257,0.15162931607424518
394,ok,1800,200,0.03,48,0.8,0.8,50,0.0,0.01,30,0.3647652636162506,1.8830044697595258,0.08389042690281684,0.46812980818111205,1795,157,0.2808748367134338
395,ok,1750,280,0.05,16,0.6,0.7,30,0.001,0.001,30,0.3024584054092516,1.4157496708497745,0.08338010116408974,0.4476569233591468,1745,207,0.2190783042451619
396,ok,1800,240,0.03,48,0.6,0.6,30,0.001,0.01,20,0.36263294693452547,1.8582238374946884,0.10951592109491974,0.5709075071363077,1795,157,0.2531170258396057
397,ok,1700,200,0.05,31,0.8,0.6,50,0.01,0.1,30,0.29938509933997287,1.3637767186436467,0.07593531820904258,0.4143961234512866,1695,257,0.22344978113093028
398,ok,1700,160,0.07,31,0.6,0.8,80,0.001,0.01,20,0.27073618085317075,1.2300577494133145,0.06057128863656624,0.30596795369186036,1695,257,0.2101648922166045
399,ok,1800,280,0.05,48,0.8,0.7,80,0.001,0.001,20,0.2611840082359179,1.2401402823469392,0.09744377921578966,0.5552254216089155,1795,157,0.16374022902012825
400,ok,1800,280,0.05,16,0.8,0.7,80,0.001,0.1,10,0.24420017652048615,1.136307255717767,0.08685414974513332,0.4857698211444724,1795,157,0.1573460267753528
401,ok,1700,160,0.07,48,0.7,0.6,50,0.001,0.1,30,0.2862799382023495,1.3293510656090894,0.06646927309120007,0.3701017639112178,1695,257,0.2198106651111494
402,ok,1700,280,0.07,48,0.7,0.7,80,0.01,0.001,20,0.26738173247728114,1.2449468646615522,0.07167414187449399,0.40237818008176685,1695,257,0.19570759060278714
403,ok,1700,280,0.03,16,0.8,0.8,30,0.0,0.01,10,0.2890326019945044,1.2092166733120149,0.07881498624268762,0.3687526645436107,1695,257,0.2102176157518168
404,ok,1750,200,0.03,31,0.7,0.7,50,0.0,0.001,20,0.30807727967777626,1.419853892389062,0.08648539525465604,0.4303975651146385,1745,207,0.22159188442312022
405,ok,1800,200,0.03,48,0.7,0.6,80,0.01,0.01,20,0.26795256543931684,1.2444581599563334,0.1054354611552382,0.5453437953345545,1795,157,0.16251710428407862
406,ok,1750,240,0.03,48,0.8,0.8,30,0.0,0.001,30,0.4380222769507038,2.3015396995661006,0.08036878861272877,0.4474455659556331,1745,207,0.357653488337975
407,ok,1700,160,0.05,31,0.8,0.7,30,0.001,0.01,20,0.38141174877686324,1.8155797314405127,0.07076162586641851,0.39268827971768466,1695,257,0.3106501229104447
408,ok,1750,200,0.05,16,0.8,0.8,50,0.01,0.01,30,0.3422746438547792,1.689045817786221,0.07560175036926026,0.45371656059432036,1745,207,0.2666728934855189
409,ok,1750,200,0.03,16,0.6,0.8,30,0.0,0.1,20,0.32054468573767536,1.4868084279034437,0.09182881368976611,0.48512261835322956,1745,207,0.22871587204790925
410,ok,1800,280,0.07,16,0.8,0.6,80,0.01,0.001,30,0.2715497123584678,1.337767692846427,0.0973917561348573,0.5568817981824865,1795,157,0.17415795622361052
411,ok,1700,160,0.03,48,0.8,0.6,50,0.001,0.1,10,0.25811470993876057,1.0876654768702614,0.08215104029181794,0.3860040958832195,1695,257,0.17596366964694263
412,ok,1700,240,0.03,48,0.7,0.8,80,0.01,0.01,20,0.27459099787915625,1.1865958850644507,0.07644817108300941,0.3522848404440508,1695,257,0.19814282679614684
413,ok,1700,160,0.07,16,0.6,0.7,50,0.01,0.001,10,0.28686509631618107,1.2867585181729502,0.05284111032501511,0.28048501415700483,1695,257,0.23402398599116597
414,ok,1700,240,0.05,31,0.8,0.7,80,0.01,0.1,30,0.2589705599952865,1.1696520053189698,0.07968680063521126,0.4636765756998985,1695,257,0.17928375936007523
415,ok,1750,240,0.03,16,0.8,0.8,30,0.001,0.1,20,0.31907510740098516,1.4461976589447483,0.09373125277817644,0.47487391631039194,1745,207,0.2253438546228087
416,ok,1750,280,0.03,31,0.8,0.6,80,0.0,0.01,10,0.2003892300514068,0.8648604577539194,0.08029105506991589,0.39279945445672576,1745,207,0.1200981749814909
417,ok,1800,160,0.05,48,0.6,0.6,80,0.0,0.1,30,0.27367107194642076,1.3276357037976885,0.09983485516446365,0.5411116220316946,1795,157,0.1738362167819571
418,ok,1700,200,0.03,31,0.6,0.7,50,0.01,0.1,10,0.2703647888825049,1.1300249025626627,0.06432838041627478,0.28199333245582076,1695,257,0.20603640846623014
419,ok,1700,240,0.03,16,0.7,0.7,80,0.01,0.1,20,0.2511751858430174,1.0883521738140167,0.07868046881855231,0.40234415843172133,1695,257,0.1724947170244651
420,ok,1700,280,0.03,48,0.8,0.8,80,0.0,0.01,10,0.2526094765646547,1.064491228932369,0.07414493472970594,0.32560002892598344,1695,257,0.17846454183494875
421,ok,1750,240,0.03,31,0.6,0.7,30,0.01,0.001,10,0.3550568637944121,1.6742704438820069,0.0889995361222338,0.4384443223672016,1745,207,0.26605732767217827
422,ok,1800,280,0.07,48,0.7,0.8,80,0.0,0.01,20,0.2968721632815568,1.4322509024858392,0.09207832168655057,0.501642525751829,1795,157,0.20479384159500624
423,ok,1800,160,0.05,16,0.6,0.8,50,0.01,0.001,20,0.3283674528211437,1.573985451733993,0.09517400255639044,0.5144270009655986,1795,157,0.23319345026475327
424,ok,1700,160,0.05,16,0.7,0.8,80,0.001,0.1,20,0.28371868962216246,1.2463993111440412,0.07790131335164778,0.39448447274840537,1695,257,0.20581737627051466
425,ok,1800,280,0.03,48,0.8,0.7,80,0.001,0.1,20,0.25445605297053203,1.1991295979885075,0.09938719850174203,0.4882557103268116,1795,157,0.15506885446878999
426,ok,1750,240,0.05,16,0.8,0.8,80,0.0,0.01,10,0.26436954398752793,1.2201196124162457,0.08144205009340508,0.43329348768785203,1745,207,0.18292749389412286
427,ok,1750,160,0.05,31,0.6,0.8,80,0.001,0.01,10,0.27936981997868937,1.2914828072680793,0.08534352009736126,0.4536497019515589,1745,207,0.1940262998813281
428,ok,1800,160,0.03,31,0.8,0.8,30,0.01,0.1,30,0.4093684636949159,2.100359051708822,0.10032590474940652,0.5491658674310471,1795,157,0.3090425589455094
429,ok,1750,160,0.07,48,0.6,0.8,30,0.0,0.1,30,0.41062921217763404,2.0090046059133533,0.0660067079455946,0.39395281388901304,1745,207,0.34462250423203944
430,ok,1800,160,0.03,16,0.7,0.8,80,0.0,0.001,10,0.2693339273206747,1.2336885077130892,0.10069173859391546,0.525507081743589,1795,157,0.16864218872675923
431,ok,1750,200,0.07,31,0.8,0.6,50,0.0,0.1,30,0.2988900564074866,1.4221366599429655,0.07280367476757227,0.4253723285756387,1745,207,0.22608638163991435
432,ok,1700,280,0.03,48,0.7,0.7,30,0.001,0.001,20,0.35986402845240917,1.699279811503817,0.06794669317636474,0.33071806319032143,1695,257,0.2919173352760444
433,ok,1750,200,0.07,48,0.6,0.6,50,0.001,0.001,30,0.2922389071331251,1.3956540594351325,0.07588282122270411,0.44592669012955244,1745,207,0.216356085910421
434,ok,1700,160,0.03,16,0.7,0.8,50,0.0,0.1,20,0.3239530552422304,1.4764706403651495,0.07229592771416203,0.3643067722639713,1695,257,0.25165712752806835
435,ok,1750,280,0.05,16,0.6,0.6,80,0.0,0.01,30,0.2547638713372802,1.2129072482502887,0.08589029894095088,0.4515217564361419,1745,207,0.1688735723963293
436,ok,1800,200,0.07,48,0.7,0.8,50,0.001,0.1,30,0.3748456948258562,1.909378378640286,0.08546861079779403,0.5132361532650845,1795,157,0.28937708402806217
437,ok,1800,240,0.07,31,0.7,0.8,30,0.01,0.01,30,0.4121348623459239,2.113789637594286,0.08300866849442186,0.5283679313661659,1795,157,0.32912619385150205
438,ok,1700,280,0.03,48,0.6,0.6,80,0.001,0.01,10,0.21482704605358124,0.8785050444906436,0.075638391628859,0.3646713571040439,1695,257,0.13918865442472222
439,ok,1700,240,0.05,48,0.7,0.6,80,0.0,0.001,30,0.2474508414351242,1.1028246824470047,0.07126609967612249,0.3904958702892418,1695,257,0.1761847417590017
440,ok,1800,200,0.05,31,0.8,0.8,80,0.0,0.01,30,0.31989987980366325,1.5955170290141651,0.0964757074196629,0.5371177612837698,1795,157,0.22342417238400036
441,ok,1700,160,0.03,31,0.8,0.6,50,0.001,0.01,10,0.2629739812208114,1.112252350084297,0.08200477731670278,0.3832731334387252,1695,257,0.18096920390410862
442,ok,1700,160,0.07,16,0.7,0.7,30,0.01,0.001,10,0.2984953539003009,1.3461500570504281,0.05272667110163098,0.2922019433764883,1695,257,0.24576868279866992
443,ok,1700,240,0.03,48,0.7,0.6,80,0.01,0.01,10,0.21095049258651577,0.8739580612861192,0.07148628795959355,0.32308013956702547,1695,257,0.13946420462692222
444,ok,1700,240,0.07,48,0.6,0.6,30,0.0,0.001,20,0.35837864732208696,1.6829724736122935,0.07380871160098149,0.42394102054609184,1695,257,0.28456993572110545
445,ok,1700,160,0.05,48,0.8,0.6,30,0.0,0.01,20,0.3541704704250834,1.705453185537843,0.07710933885315487,0.4404087875657408,1695,257,0.2770611315719285
446,ok,1700,280,0.03,16,0.7,0.6,50,0.01,0.01,20,0.28545590540409993,1.2756622301621134,0.0754381057501252,0.3787795118231442,1695,257,0.2100177996539747
447,ok,1800,160,0.05,48,0.7,0.6,30,0.0,0.01,20,0.36963608687949856,1.8964045908638976,0.1057331877868614,0.6217535625432218,1795,157,0.26390289909263714
448,ok,1750,160,0.03,31,0.7,0.7,80,0.001,0.1,30,0.2576427214349993,1.1772163351432003,0.08418325515269652,0.4156736251819364,1745,207,0.17345946628230274
449,ok,1700,200,0.05,16,0.8,0.6,80,0.001,0.01,10,0.21653488680701882,0.9342027850840223,0.06887515453509037,0.3530203682957449,1695,257,0.14765973227192847
450,ok,1800,240,0.03,31,0.6,0.7,80,0.001,0.001,10,0.23396347412960547,1.0322719376177598,0.10021503672807604,0.48055579685255884,1795,157,0.13374843740152942
451,ok,1700,160,0.05,48,0.8,0.6,30,0.0,0.001,30,0.3666226041299917,1.80151848463812,0.08187427401863243,0.46936141241978835,1695,257,0.28474833011135925
452,ok,1800,240,0.05,31,0.7,0.6,30,0.001,0.01,30,0.3855222674905741,2.00110712680312,0.10810626835745357,0.6781625524262945,1795,157,0.27741599913312054
453,ok,1750,240,0.07,31,0.8,0.7,80,0.01,0.1,10,0.239709007617507,1.108962227755259,0.06977587638669351,0.4070267030965019,1745,207,0.1699331312308135
454,ok,1700,240,0.05,31,0.7,0.7,80,0.01,0.001,10,0.23885584326103515,1.0361107136594931,0.0727561833867871,0.3826557546638393,1695,257,0.16609965987424805
455,ok,1800,200,0.05,48,0.7,0.6,80,0.0,0.1,20,0.26426419706506654,1.2625909325821556,0.1003052283927598,0.5554291919659576,1795,157,0.16395896867230675
456,ok,1800,280,0.07,48,0.6,0.8,50,0.0,0.01,30,0.3637262817094166,1.813042847011734,0.08478265950881267,0.5085045775880699,1795,157,0.278943622200604
457,ok,1700,200,0.07,48,0.7,0.6,50,0.0,0.01,20,0.282437397442013,1.3115527202114858,0.06549506502344092,0.3683468352916374,1695,257,0.21694233241857208
458,ok,1700,160,0.07,31,0.6,0.6,80,0.01,0.001,10,0.22309777774916068,0.9626459144105205,0.0681349932616584,0.3759163466841603,1695,257,0.15496278448750228
459,ok,1700,240,0.05,16,0.8,0.6,50,0.0,0.1,10,0.2755124572374591,1.2180608020861694,0.06916997519048021,0.3784992749615385,1695,257,0.2063424820469789
460,ok,1800,160,0.07,16,0.7,0.6,80,0.001,0.01,20,0.261518714093996,1.280001202256063,0.09509338694685635,0.540647414821542,1795,157,0.16642532714713967
461,ok,1700,240,0.03,16,0.7,0.8,50,0.01,0.1,30,0.3419683513035628,1.6000929573110847,0.07372393059289273,0.38209108956970894,1695,257,0.26824442071067006
462,ok,1700,160,0.07,16,0.7,0.6,80,0.0,0.001,20,0.2402359588991126,1.0743148699131977,0.06667483138612848,0.37475131259309147,1695,257,0.1735611275129841
463,ok,1800,240,0.05,48,0.7,0.8,30,0.001,0.01,10,0.40713335194964456,1.993171699518725,0.08645809170457786,0.4572365704638951,1795,157,0.3206752602450667
464,ok,1700,240,0.03,16,0.7,0.8,80,0.001,0.001,10,0.2351443333006664,0.9468132446980343,0.07287237450427213,0.30665614692084914,1695,257,0.16227195879639428
465,ok,1800,200,0.07,16,0.6,0.6,80,0.01,0.1,30,0.27594258569913466,1.3429579960697546,0.09060921193502235,0.5115791032228995,1795,157,0.1853333737641123
466,ok,1700,240,0.05,31,0.8,0.8,80,0.01,0.1,20,0.2831549546433525,1.2616460120241397,0.0697893772408411,0.36749565945469753,1695,257,0.21336557740251139
467,ok,1800,200,0.03,31,0.6,0.8,30,0.001,0.01,30,0.4063126252119834,2.0154453882791006,0.09897385541197483,0.522433083195961,1795,157,0.30733876980000857
468,ok,1750,280,0.07,48,0.8,0.7,30,0.01,0.01,30,0.4004146252298297,2.057759040407299,0.07630033495684838,0.4621139304438683,1745,207,0.32411429027298133
469,ok,1750,200,0.05,31,0.6,0.7,50,0.01,0.1,30,0.3177929140468947,1.5246601830688271,0.07783714261005847,0.39066202341318823,1745,207,0.23995577143683622
470,ok,1750,160,0.05,31,0.7,0.8,50,0.0,0.001,30,0.34702438177732164,1.6689879190498902,0.08129492570807516,0.4739004702945998,1745,207,0.2657294560692465
471,ok,1750,200,0.07,31,0.6,0.6,50,0.01,0.01,20,0.2998007200864913,1.4431049461001304,0.06537683583343239,0.3805650875814854,1745,207,0.23442388425305888
472,ok,1750,160,0.07,48,0.8,0.6,50,0.0,0.001,20,0.3004787254342896,1.4408125426257403,0.07611344677030354,0.4386061021994287,1745,207,0.22436527866398606
473,ok,1800,280,0.05,31,0.7,0.7,80,0.0,0.01,10,0.25218091504330753,1.1863623004815633,0.08539256694857507,0.4816168018902063,1795,157,0.16678834809473247
474,ok,1700,200,0.07,48,0.8,0.6,80,0.0,0.1,20,0.23760095563753422,1.0856979545437488,0.06913171355632887,0.3640859319774645,1695,257,0.16846924208120534
475,ok,1750,160,0.05,31,0.8,0.8,30,0.0,0.001,20,0.4124877416343775,2.0428579700251777,0.07611420442148159,0.4710627208304728,1745,207,0.3363735372128959
476,ok,1750,200,0.07,16,0.8,0.6,30,0.0,0.1,10,0.29128747869126326,1.3534853446918635,0.07685125422497148,0.4560872342681912,1745,207,0.2144362244662918
